-3.294303e-01	2.312639e+02	7.548555e+02	3.000000e+02	8.273741e+19
-3.278727e-01	2.392385e+02	7.523661e+02	3.000000e+02	8.607536e+19
-3.263152e-01	2.472131e+02	7.497836e+02	3.000000e+02	8.950758e+19
-3.247576e-01	2.551877e+02	7.471071e+02	3.000000e+02	9.303558e+19
-3.232000e-01	2.631624e+02	7.443355e+02	3.000000e+02	9.666090e+19
-3.216424e-01	2.711370e+02	7.414678e+02	3.000000e+02	1.003851e+20
-3.200848e-01	2.791116e+02	7.385029e+02	3.000000e+02	1.042096e+20
-3.185273e-01	2.870862e+02	7.354395e+02	3.000000e+02	1.081360e+20
-3.169697e-01	2.950608e+02	7.322765e+02	3.000000e+02	1.121659e+20
-3.154121e-01	3.030354e+02	7.290126e+02	3.000000e+02	1.163007e+20
-3.138545e-01	3.110101e+02	7.256463e+02	3.000000e+02	1.205421e+20
-3.122970e-01	3.189847e+02	7.221763e+02	3.000000e+02	1.248917e+20
-3.107394e-01	3.269593e+02	7.186010e+02	3.000000e+02	1.293508e+20
-3.091818e-01	3.349339e+02	7.149189e+02	3.000000e+02	1.339213e+20
-3.076242e-01	3.429085e+02	7.111284e+02	3.000000e+02	1.386045e+20
-3.060667e-01	3.508831e+02	7.072276e+02	3.000000e+02	1.434021e+20
-3.045091e-01	3.588578e+02	7.032147e+02	3.000000e+02	1.483156e+20
-3.029515e-01	3.668324e+02	6.990879e+02	3.000000e+02	1.533467e+20
-3.013939e-01	3.748070e+02	6.948450e+02	3.000000e+02	1.584969e+20
-2.998364e-01	3.827816e+02	6.904839e+02	3.000000e+02	1.637678e+20
-2.982788e-01	3.907562e+02	6.860025e+02	3.000000e+02	1.691611e+20
-2.967212e-01	3.987308e+02	6.813982e+02	3.000000e+02	1.746782e+20
-2.951636e-01	4.067055e+02	6.766687e+02	3.000000e+02	1.803209e+20
-2.936061e-01	4.146801e+02	6.718112e+02	3.000000e+02	1.860908e+20
-2.920485e-01	4.226547e+02	6.668229e+02	3.000000e+02	1.919893e+20
-2.904909e-01	4.306293e+02	6.617010e+02	3.000000e+02	1.980183e+20
-2.889333e-01	4.386039e+02	6.564422e+02	3.000000e+02	2.041792e+20
-2.873758e-01	4.465785e+02	6.510433e+02	3.000000e+02	2.104737e+20
-2.858182e-01	4.545532e+02	6.455008e+02	3.000000e+02	2.169035e+20
-2.842606e-01	4.625278e+02	6.398108e+02	3.000000e+02	2.234702e+20
-2.827030e-01	4.705024e+02	6.339695e+02	3.000000e+02	2.301754e+20
-2.811455e-01	4.784770e+02	6.279726e+02	3.000000e+02	2.370207e+20
-2.795879e-01	4.864516e+02	6.218156e+02	3.000000e+02	2.440078e+20
-2.780303e-01	4.944262e+02	6.154937e+02	3.000000e+02	2.511384e+20
-2.764727e-01	5.024009e+02	6.090018e+02	3.000000e+02	2.584140e+20
-2.749152e-01	5.103755e+02	6.023344e+02	3.000000e+02	2.658365e+20
-2.733576e-01	5.183501e+02	5.954855e+02	3.000000e+02	2.734073e+20
-2.718000e-01	5.263247e+02	5.884489e+02	3.000000e+02	2.811282e+20
-2.702424e-01	5.342993e+02	5.812177e+02	3.000000e+02	2.890009e+20
-2.686848e-01	5.422739e+02	5.737846e+02	3.000000e+02	2.970270e+20
-2.671273e-01	5.502486e+02	5.661416e+02	3.000000e+02	3.052081e+20
-2.655697e-01	5.582232e+02	5.582801e+02	3.000000e+02	3.135460e+20
-2.640121e-01	5.661978e+02	5.501908e+02	3.000000e+02	3.220424e+20
-2.624545e-01	5.741724e+02	5.418633e+02	3.000000e+02	3.306989e+20
-2.608970e-01	5.821470e+02	5.332867e+02	3.000000e+02	3.395172e+20
-2.593394e-01	5.901216e+02	5.244485e+02	3.000000e+02	3.484990e+20
-2.577818e-01	5.980963e+02	5.153355e+02	3.000000e+02	3.576460e+20
-2.562242e-01	6.060709e+02	5.059327e+02	3.000000e+02	3.669598e+20
-2.546667e-01	6.140455e+02	4.962237e+02	3.000000e+02	3.764423e+20
-2.531091e-01	6.220201e+02	4.861901e+02	3.000000e+02	3.860951e+20
-2.515515e-01	6.299947e+02	4.758114e+02	3.000000e+02	3.959198e+20
-2.499939e-01	6.379693e+02	4.650644e+02	3.000000e+02	4.059183e+20
-2.484364e-01	6.459440e+02	4.539231e+02	3.000000e+02	4.160921e+20
-2.468788e-01	6.539186e+02	4.423577e+02	3.000000e+02	4.264431e+20
-2.453212e-01	6.618932e+02	4.303338e+02	3.000000e+02	4.369730e+20
-2.437636e-01	6.698678e+02	4.178121e+02	3.000000e+02	4.476834e+20
-2.422061e-01	6.778424e+02	4.047462e+02	3.000000e+02	4.585761e+20
-2.406485e-01	6.858170e+02	3.910816e+02	3.000000e+02	4.696529e+20
-2.390909e-01	6.937917e+02	3.767532e+02	3.000000e+02	4.809153e+20
-2.375333e-01	7.017663e+02	3.616821e+02	3.000000e+02	4.923653e+20
-2.359758e-01	7.097409e+02	3.457711e+02	3.000000e+02	5.040045e+20
-2.344182e-01	7.177155e+02	3.288986e+02	3.000000e+02	5.158346e+20
-2.328606e-01	7.256901e+02	3.109078e+02	3.000000e+02	5.278574e+20
-2.313030e-01	7.336647e+02	2.915919e+02	3.000000e+02	5.400747e+20
-2.297455e-01	7.416394e+02	2.706675e+02	3.000000e+02	5.524881e+20
-2.281879e-01	7.496140e+02	2.477271e+02	3.000000e+02	5.650995e+20
-2.266303e-01	7.575886e+02	2.221471e+02	3.000000e+02	5.779105e+20
-2.250727e-01	7.655632e+02	1.928802e+02	3.000000e+02	5.909230e+20
-2.235152e-01	7.735378e+02	1.578894e+02	3.000000e+02	6.041386e+20
-2.219576e-01	7.815124e+02	1.119291e+02	3.000000e+02	6.175593e+20
-2.204000e-01	7.894871e+02	0.000000e+00	3.000000e+02	6.311866e+20
